29:1:0.000000,29:2:0.000000,29:4:0.000000,29:9:0.000000,29:15:0.000000,29:16:0.000000,29:18:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:24:0.000000,29:24:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:27:0.000000,29:27:0.000000,29:28:0.000000,29:29:0.000000,29:29:1.000000,29:29:1.000000,29:30:0.985459,29:31:0.971129,29:32:0.957007,29:33:0.943091,29:34:0.929377,29:35:0.915863,29:36:0.902545,29:39:0.863742,29:40:0.851182,29:41:0.838804,29:43:0.814587,29:44:0.802742,29:45:0.791069,29:46:0.779565,29:54:0.693361,29:59:0.644394,29:61:0.625789,29:62:0.616690,29:63:0.607722,29:67:0.573137,29:69:0.556590,29:70:0.548496,29:74:0.517282,
29:1:0.000000,29:2:0.000000,29:4:0.000000,29:9:0.000000,29:15:0.000000,29:16:0.000000,29:18:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:24:0.000000,29:24:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:27:0.000000,29:27:0.000000,29:28:0.000000,29:29:1.000000,29:29:0.000000,29:29:1.000000,29:30:0.985459,29:31:0.971129,29:32:0.957007,29:33:0.943091,29:34:0.929377,29:35:0.915863,29:36:0.902545,29:39:0.863742,29:40:0.851182,29:41:0.838804,29:43:0.814587,29:44:0.802742,29:45:0.791069,29:46:0.779565,29:54:0.693361,29:59:0.644394,29:61:0.625789,29:62:0.616690,29:63:0.607722,29:67:0.573137,29:69:0.556590,29:70:0.548496,29:74:0.517282,
29:1:0.000000,29:2:0.000000,29:4:0.000000,29:9:0.000000,29:15:0.000000,29:16:0.000000,29:18:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:22:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:23:0.000000,29:24:0.000000,29:24:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:25:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:26:0.000000,29:27:0.000000,29:27:0.000000,29:28:0.000000,29:29:1.000000,29:29:1.000000,29:29:0.000000,29:30:0.985459,29:31:0.971129,29:32:0.957007,29:33:0.943091,29:34:0.929377,29:35:0.915863,29:36:0.902545,29:39:0.863742,29:40:0.851182,29:41:0.838804,29:43:0.814587,29:44:0.802742,29:45:0.791069,29:46:0.779565,29:54:0.693361,29:59:0.644394,29:61:0.625789,29:62:0.616690,29:63:0.607722,29:67:0.573137,29:69:0.556590,29:70:0.548496,29:74:0.517282,
30:1:0.000000,30:2:0.000000,30:4:0.000000,30:9:0.000000,30:15:0.000000,30:16:0.000000,30:18:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:22:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:23:0.000000,30:24:0.000000,30:24:0.000000,30:25:0.000000,30:25:0.000000,30:25:0.000000,30:25:0.000000,30:25:0.000000,30:25:0.000000,30:25:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:26:0.000000,30:27:0.000000,30:27:0.000000,30:28:0.000000,30:29:0.000000,30:29:0.000000,30:29:0.000000,30:30:0.000000,30:31:0.985459,30:32:0.971129,30:33:0.957007,30:34:0.943091,30:35:0.929377,30:36:0.915863,30:39:0.876487,30:40:0.863742,30:41:0.851182,30:43:0.826607,30:44:0.814587,30:45:0.802742,30:46:0.791069,30:54:0.703592,30:59:0.653903,30:61:0.635024,30:62:0.625789,30:63:0.616690,30:67:0.581594,30:69:0.564803,30:70:0.556590,30:74:0.524915,
31:1:0.000000,31:2:0.000000,31:4:0.000000,31:9:0.000000,31:15:0.000000,31:16:0.000000,31:18:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:22:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:23:0.000000,31:24:0.000000,31:24:0.000000,31:25:0.000000,31:25:0.000000,31:25:0.000000,31:25:0.000000,31:25:0.000000,31:25:0.000000,31:25:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:26:0.000000,31:27:0.000000,31:27:0.000000,31:28:0.000000,31:29:0.000000,31:29:0.000000,31:29:0.000000,31:30:0.000000,31:31:0.000000,31:32:0.985459,31:33:0.971129,31:34:0.957007,31:35:0.943091,31:36:0.929377,31:39:0.889420,31:40:0.876487,31:41:0.863742,31:43:0.838804,31:44:0.826607,31:45:0.814587,31:46:0.802742,31:54:0.713975,31:59:0.663552,31:61:0.644394,31:62:0.635024,31:63:0.625789,31:67:0.590176,31:69:0.573137,31:70:0.564803,31:74:0.532660,
32:1:0.000000,32:2:0.000000,32:4:0.000000,32:9:0.000000,32:15:0.000000,32:16:0.000000,32:18:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:22:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:23:0.000000,32:24:0.000000,32:24:0.000000,32:25:0.000000,32:25:0.000000,32:25:0.000000,32:25:0.000000,32:25:0.000000,32:25:0.000000,32:25:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:26:0.000000,32:27:0.000000,32:27:0.000000,32:28:0.000000,32:29:0.000000,32:29:0.000000,32:29:0.000000,32:30:0.000000,32:31:0.000000,32:32:0.000000,32:33:0.985459,32:34:0.971129,32:35:0.957007,32:36:0.943091,32:39:0.902545,32:40:0.889420,32:41:0.876487,32:43:0.851182,32:44:0.838804,32:45:0.826607,32:46:0.814587,32:54:0.724510,32:59:0.673343,32:61:0.653903,32:62:0.644394,32:63:0.635024,32:67:0.598885,32:69:0.581594,32:70:0.573137,32:74:0.540520,
33:1:0.000000,33:2:0.000000,33:4:0.000000,33:9:0.000000,33:15:0.000000,33:16:0.000000,33:18:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:22:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:23:0.000000,33:24:0.000000,33:24:0.000000,33:25:0.000000,33:25:0.000000,33:25:0.000000,33:25:0.000000,33:25:0.000000,33:25:0.000000,33:25:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:26:0.000000,33:27:0.000000,33:27:0.000000,33:28:0.000000,33:29:0.000000,33:29:0.000000,33:29:0.000000,33:30:0.000000,33:31:0.000000,33:32:0.000000,33:33:0.000000,33:34:0.985459,33:35:0.971129,33:36:0.957007,33:39:0.915863,33:40:0.902545,33:41:0.889420,33:43:0.863742,33:44:0.851182,33:45:0.838804,33:46:0.826607,33:54:0.735201,33:59:0.683279,33:61:0.663552,33:62:0.653903,33:63:0.644394,33:67:0.607722,33:69:0.590176,33:70:0.581594,33:74:0.548496,
34:1:0.000000,34:2:0.000000,34:4:0.000000,34:9:0.000000,34:15:0.000000,34:16:0.000000,34:18:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:22:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:23:0.000000,34:24:0.000000,34:24:0.000000,34:25:0.000000,34:25:0.000000,34:25:0.000000,34:25:0.000000,34:25:0.000000,34:25:0.000000,34:25:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:26:0.000000,34:27:0.000000,34:27:0.000000,34:28:0.000000,34:29:0.000000,34:29:0.000000,34:29:0.000000,34:30:0.000000,34:31:0.000000,34:32:0.000000,34:33:0.000000,34:34:0.000000,34:35:0.985459,34:36:0.971129,34:39:0.929377,34:40:0.915863,34:41:0.902545,34:43:0.876487,34:44:0.863742,34:45:0.851182,34:46:0.838804,34:54:0.746050,34:59:0.693361,34:61:0.673343,34:62:0.663552,34:63:0.653903,34:67:0.616690,34:69:0.598885,34:70:0.590176,34:74:0.556590,
35:1:0.000000,35:2:0.000000,35:4:0.000000,35:9:0.000000,35:15:0.000000,35:16:0.000000,35:18:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:22:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:23:0.000000,35:24:0.000000,35:24:0.000000,35:25:0.000000,35:25:0.000000,35:25:0.000000,35:25:0.000000,35:25:0.000000,35:25:0.000000,35:25:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:26:0.000000,35:27:0.000000,35:27:0.000000,35:28:0.000000,35:29:0.000000,35:29:0.000000,35:29:0.000000,35:30:0.000000,35:31:0.000000,35:32:0.000000,35:33:0.000000,35:34:0.000000,35:35:0.000000,35:36:0.985459,35:39:0.943091,35:40:0.929377,35:41:0.915863,35:43:0.889420,35:44:0.876487,35:45:0.863742,35:46:0.851182,35:54:0.757058,35:59:0.703592,35:61:0.683279,35:62:0.673343,35:63:0.663552,35:67:0.625789,35:69:0.607722,35:70:0.598885,35:74:0.564803,
36:1:0.000000,36:2:0.000000,36:4:0.000000,36:9:0.000000,36:15:0.000000,36:16:0.000000,36:18:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:22:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:23:0.000000,36:24:0.000000,36:24:0.000000,36:25:0.000000,36:25:0.000000,36:25:0.000000,36:25:0.000000,36:25:0.000000,36:25:0.000000,36:25:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:26:0.000000,36:27:0.000000,36:27:0.000000,36:28:0.000000,36:29:0.000000,36:29:0.000000,36:29:0.000000,36:30:0.000000,36:31:0.000000,36:32:0.000000,36:33:0.000000,36:34:0.000000,36:35:0.000000,36:36:0.000000,36:39:0.957007,36:40:0.943091,36:41:0.929377,36:43:0.902545,36:44:0.889420,36:45:0.876487,36:46:0.863742,36:54:0.768229,36:59:0.713975,36:61:0.693361,36:62:0.683279,36:63:0.673343,36:67:0.635024,36:69:0.616690,36:70:0.607722,36:74:0.573137,
39:1:0.000000,39:2:0.000000,39:4:0.000000,39:9:0.000000,39:15:0.000000,39:16:0.000000,39:18:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:22:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:23:0.000000,39:24:0.000000,39:24:0.000000,39:25:0.000000,39:25:0.000000,39:25:0.000000,39:25:0.000000,39:25:0.000000,39:25:0.000000,39:25:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:26:0.000000,39:27:0.000000,39:27:0.000000,39:28:0.000000,39:29:0.000000,39:29:0.000000,39:29:0.000000,39:30:0.000000,39:31:0.000000,39:32:0.000000,39:33:0.000000,39:34:0.000000,39:35:0.000000,39:36:0.000000,39:39:0.000000,39:40:0.985459,39:41:0.971129,39:43:0.943091,39:44:0.929377,39:45:0.915863,39:46:0.902545,39:54:0.802742,39:59:0.746050,39:61:0.724510,39:62:0.713975,39:63:0.703592,39:67:0.663552,39:69:0.644394,39:70:0.635024,39:74:0.598885,
40:1:0.000000,40:2:0.000000,40:4:0.000000,40:9:0.000000,40:15:0.000000,40:16:0.000000,40:18:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:22:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:23:0.000000,40:24:0.000000,40:24:0.000000,40:25:0.000000,40:25:0.000000,40:25:0.000000,40:25:0.000000,40:25:0.000000,40:25:0.000000,40:25:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:26:0.000000,40:27:0.000000,40:27:0.000000,40:28:0.000000,40:29:0.000000,40:29:0.000000,40:29:0.000000,40:30:0.000000,40:31:0.000000,40:32:0.000000,40:33:0.000000,40:34:0.000000,40:35:0.000000,40:36:0.000000,40:39:0.000000,40:40:0.000000,40:41:0.985459,40:43:0.957007,40:44:0.943091,40:45:0.929377,40:46:0.915863,40:54:0.814587,40:59:0.757058,40:61:0.735201,40:62:0.724510,40:63:0.713975,40:67:0.673343,40:69:0.653903,40:70:0.644394,40:74:0.607722,
41:1:0.000000,41:2:0.000000,41:4:0.000000,41:9:0.000000,41:15:0.000000,41:16:0.000000,41:18:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:22:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:23:0.000000,41:24:0.000000,41:24:0.000000,41:25:0.000000,41:25:0.000000,41:25:0.000000,41:25:0.000000,41:25:0.000000,41:25:0.000000,41:25:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:26:0.000000,41:27:0.000000,41:27:0.000000,41:28:0.000000,41:29:0.000000,41:29:0.000000,41:29:0.000000,41:30:0.000000,41:31:0.000000,41:32:0.000000,41:33:0.000000,41:34:0.000000,41:35:0.000000,41:36:0.000000,41:39:0.000000,41:40:0.000000,41:41:0.000000,41:43:0.971129,41:44:0.957007,41:45:0.943091,41:46:0.929377,41:54:0.826607,41:59:0.768229,41:61:0.746050,41:62:0.735201,41:63:0.724510,41:67:0.683279,41:69:0.663552,41:70:0.653903,41:74:0.616690,
43:1:0.000000,43:2:0.000000,43:4:0.000000,43:9:0.000000,43:15:0.000000,43:16:0.000000,43:18:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:22:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:23:0.000000,43:24:0.000000,43:24:0.000000,43:25:0.000000,43:25:0.000000,43:25:0.000000,43:25:0.000000,43:25:0.000000,43:25:0.000000,43:25:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:26:0.000000,43:27:0.000000,43:27:0.000000,43:28:0.000000,43:29:0.000000,43:29:0.000000,43:29:0.000000,43:30:0.000000,43:31:0.000000,43:32:0.000000,43:33:0.000000,43:34:0.000000,43:35:0.000000,43:36:0.000000,43:39:0.000000,43:40:0.000000,43:41:0.000000,43:43:0.000000,43:44:0.985459,43:45:0.971129,43:46:0.957007,43:54:0.851182,43:59:0.791069,43:61:0.768229,43:62:0.757058,43:63:0.746050,43:67:0.703592,43:69:0.683279,43:70:0.673343,43:74:0.635024,
44:1:0.000000,44:2:0.000000,44:4:0.000000,44:9:0.000000,44:15:0.000000,44:16:0.000000,44:18:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:22:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:23:0.000000,44:24:0.000000,44:24:0.000000,44:25:0.000000,44:25:0.000000,44:25:0.000000,44:25:0.000000,44:25:0.000000,44:25:0.000000,44:25:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:26:0.000000,44:27:0.000000,44:27:0.000000,44:28:0.000000,44:29:0.000000,44:29:0.000000,44:29:0.000000,44:30:0.000000,44:31:0.000000,44:32:0.000000,44:33:0.000000,44:34:0.000000,44:35:0.000000,44:36:0.000000,44:39:0.000000,44:40:0.000000,44:41:0.000000,44:43:0.000000,44:44:0.000000,44:45:0.985459,44:46:0.971129,44:54:0.863742,44:59:0.802742,44:61:0.779565,44:62:0.768229,44:63:0.757058,44:67:0.713975,44:69:0.693361,44:70:0.683279,44:74:0.644394,
45:1:0.000000,45:2:0.000000,45:4:0.000000,45:9:0.000000,45:15:0.000000,45:16:0.000000,45:18:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:22:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:23:0.000000,45:24:0.000000,45:24:0.000000,45:25:0.000000,45:25:0.000000,45:25:0.000000,45:25:0.000000,45:25:0.000000,45:25:0.000000,45:25:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:26:0.000000,45:27:0.000000,45:27:0.000000,45:28:0.000000,45:29:0.000000,45:29:0.000000,45:29:0.000000,45:30:0.000000,45:31:0.000000,45:32:0.000000,45:33:0.000000,45:34:0.000000,45:35:0.000000,45:36:0.000000,45:39:0.000000,45:40:0.000000,45:41:0.000000,45:43:0.000000,45:44:0.000000,45:45:0.000000,45:46:0.985459,45:54:0.876487,45:59:0.814587,45:61:0.791069,45:62:0.779565,45:63:0.768229,45:67:0.724510,45:69:0.703592,45:70:0.693361,45:74:0.653903,
46:1:0.000000,46:2:0.000000,46:4:0.000000,46:9:0.000000,46:15:0.000000,46:16:0.000000,46:18:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:22:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:23:0.000000,46:24:0.000000,46:24:0.000000,46:25:0.000000,46:25:0.000000,46:25:0.000000,46:25:0.000000,46:25:0.000000,46:25:0.000000,46:25:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:26:0.000000,46:27:0.000000,46:27:0.000000,46:28:0.000000,46:29:0.000000,46:29:0.000000,46:29:0.000000,46:30:0.000000,46:31:0.000000,46:32:0.000000,46:33:0.000000,46:34:0.000000,46:35:0.000000,46:36:0.000000,46:39:0.000000,46:40:0.000000,46:41:0.000000,46:43:0.000000,46:44:0.000000,46:45:0.000000,46:46:0.000000,46:54:0.889420,46:59:0.826607,46:61:0.802742,46:62:0.791069,46:63:0.779565,46:67:0.735201,46:69:0.713975,46:70:0.703592,46:74:0.663552,
54:1:0.000000,54:2:0.000000,54:4:0.000000,54:9:0.000000,54:15:0.000000,54:16:0.000000,54:18:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:22:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:23:0.000000,54:24:0.000000,54:24:0.000000,54:25:0.000000,54:25:0.000000,54:25:0.000000,54:25:0.000000,54:25:0.000000,54:25:0.000000,54:25:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:26:0.000000,54:27:0.000000,54:27:0.000000,54:28:0.000000,54:29:0.000000,54:29:0.000000,54:29:0.000000,54:30:0.000000,54:31:0.000000,54:32:0.000000,54:33:0.000000,54:34:0.000000,54:35:0.000000,54:36:0.000000,54:39:0.000000,54:40:0.000000,54:41:0.000000,54:43:0.000000,54:44:0.000000,54:45:0.000000,54:46:0.000000,54:54:0.000000,54:59:0.929377,54:61:0.902545,54:62:0.889420,54:63:0.876487,54:67:0.826607,54:69:0.802742,54:70:0.791069,54:74:0.746050,
59:1:0.000000,59:2:0.000000,59:4:0.000000,59:9:0.000000,59:15:0.000000,59:16:0.000000,59:18:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:22:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:23:0.000000,59:24:0.000000,59:24:0.000000,59:25:0.000000,59:25:0.000000,59:25:0.000000,59:25:0.000000,59:25:0.000000,59:25:0.000000,59:25:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:26:0.000000,59:27:0.000000,59:27:0.000000,59:28:0.000000,59:29:0.000000,59:29:0.000000,59:29:0.000000,59:30:0.000000,59:31:0.000000,59:32:0.000000,59:33:0.000000,59:34:0.000000,59:35:0.000000,59:36:0.000000,59:39:0.000000,59:40:0.000000,59:41:0.000000,59:43:0.000000,59:44:0.000000,59:45:0.000000,59:46:0.000000,59:54:0.000000,59:59:0.000000,59:61:0.971129,59:62:0.957007,59:63:0.943091,59:67:0.889420,59:69:0.863742,59:70:0.851182,59:74:0.802742,
61:1:0.000000,61:2:0.000000,61:4:0.000000,61:9:0.000000,61:15:0.000000,61:16:0.000000,61:18:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:22:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:23:0.000000,61:24:0.000000,61:24:0.000000,61:25:0.000000,61:25:0.000000,61:25:0.000000,61:25:0.000000,61:25:0.000000,61:25:0.000000,61:25:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:26:0.000000,61:27:0.000000,61:27:0.000000,61:28:0.000000,61:29:0.000000,61:29:0.000000,61:29:0.000000,61:30:0.000000,61:31:0.000000,61:32:0.000000,61:33:0.000000,61:34:0.000000,61:35:0.000000,61:36:0.000000,61:39:0.000000,61:40:0.000000,61:41:0.000000,61:43:0.000000,61:44:0.000000,61:45:0.000000,61:46:0.000000,61:54:0.000000,61:59:0.000000,61:61:0.000000,61:62:0.985459,61:63:0.971129,61:67:0.915863,61:69:0.889420,61:70:0.876487,61:74:0.826607,
